idg,pid,gender,variable,value
18,147.0,F,Shared interests,7.0
12,147.0,F,Shared interests,8.0
28,147.0,F,Shared interests,3.0
16,148.0,F,Shared interests,2.0
18,148.0,F,Shared interests,2.0
28,148.0,F,Shared interests,5.0
12,148.0,F,Shared interests,7.0
18,149.0,F,Shared interests,8.0
28,149.0,F,Shared interests,
12,149.0,F,Shared interests,4.0
16,149.0,F,Shared interests,
18,150.0,F,Shared interests,
28,150.0,F,Shared interests,
16,150.0,F,Shared interests,
12,150.0,F,Shared interests,
16,151.0,F,Shared interests,5.0
28,151.0,F,Shared interests,
12,151.0,F,Shared interests,7.0
18,151.0,F,Shared interests,6.0
28,152.0,F,Shared interests,8.0
12,152.0,F,Shared interests,8.0
18,152.0,F,Shared interests,7.0
16,152.0,F,Shared interests,9.0
12,153.0,F,Shared interests,7.0
28,153.0,F,Shared interests,
16,153.0,F,Shared interests,6.0
18,153.0,F,Shared interests,
28,154.0,F,Shared interests,8.0
12,154.0,F,Shared interests,6.0
18,154.0,F,Shared interests,7.0
16,154.0,F,Shared interests,4.0
28,155.0,F,Shared interests,5.0
12,155.0,F,Shared interests,7.0
18,155.0,F,Shared interests,5.0
16,155.0,F,Shared interests,5.0
18,156.0,F,Shared interests,6.0
16,156.0,F,Shared interests,6.0
12,156.0,F,Shared interests,8.0
28,156.0,F,Shared interests,2.0
18,157.0,F,Shared interests,6.0
16,157.0,F,Shared interests,4.0
12,157.0,F,Shared interests,4.0
28,157.0,F,Shared interests,5.0
11,158.0,H,Shared interests,6.0
15,158.0,H,Shared interests,6.0
17,158.0,H,Shared interests,7.0
19,158.0,H,Shared interests,6.0
25,158.0,H,Shared interests,6.0
23,158.0,H,Shared interests,6.0
11,159.0,H,Shared interests,3.0
25,159.0,H,Shared interests,6.0
15,159.0,H,Shared interests,6.0
17,159.0,H,Shared interests,5.0
23,159.0,H,Shared interests,5.0
19,159.0,H,Shared interests,
19,160.0,H,Shared interests,8.0
17,160.0,H,Shared interests,3.0
25,160.0,H,Shared interests,7.0
15,160.0,H,Shared interests,
23,160.0,H,Shared interests,2.0
11,160.0,H,Shared interests,7.0
19,161.0,H,Shared interests,5.0
23,161.0,H,Shared interests,3.0
17,161.0,H,Shared interests,5.0
11,161.0,H,Shared interests,6.0
25,161.0,H,Shared interests,6.0
15,161.0,H,Shared interests,7.0
23,162.0,H,Shared interests,3.0
15,162.0,H,Shared interests,5.0
17,162.0,H,Shared interests,3.0
11,162.0,H,Shared interests,5.0
19,162.0,H,Shared interests,9.0
25,162.0,H,Shared interests,3.0
19,163.0,H,Shared interests,5.0
17,163.0,H,Shared interests,5.0
15,163.0,H,Shared interests,6.0
11,163.0,H,Shared interests,8.0
23,163.0,H,Shared interests,6.0
25,163.0,H,Shared interests,5.0
11,164.0,H,Shared interests,5.0
17,164.0,H,Shared interests,9.0
25,164.0,H,Shared interests,
19,164.0,H,Shared interests,
23,164.0,H,Shared interests,6.0
15,164.0,H,Shared interests,
19,165.0,H,Shared interests,3.0
25,165.0,H,Shared interests,3.0
11,165.0,H,Shared interests,5.0
15,165.0,H,Shared interests,5.0
23,165.0,H,Shared interests,5.0
17,165.0,H,Shared interests,7.0
17,166.0,H,Shared interests,
15,166.0,H,Shared interests,
25,166.0,H,Shared interests,
23,166.0,H,Shared interests,
11,166.0,H,Shared interests,
19,166.0,H,Shared interests,
25,167.0,H,Shared interests,6.0
11,167.0,H,Shared interests,4.0
23,167.0,H,Shared interests,4.0
15,167.0,H,Shared interests,4.0
19,167.0,H,Shared interests,4.0
17,167.0,H,Shared interests,4.0
19,168.0,H,Shared interests,7.0
23,168.0,H,Shared interests,5.0
25,168.0,H,Shared interests,8.0
11,168.0,H,Shared interests,7.0
15,168.0,H,Shared interests,6.0
17,168.0,H,Shared interests,7.0
17,169.0,H,Shared interests,8.0
19,169.0,H,Shared interests,7.0
11,169.0,H,Shared interests,
15,169.0,H,Shared interests,8.0
23,169.0,H,Shared interests,6.0
25,169.0,H,Shared interests,10.0
15,170.0,H,Shared interests,6.0
23,170.0,H,Shared interests,7.0
17,170.0,H,Shared interests,7.0
11,170.0,H,Shared interests,7.0
25,170.0,H,Shared interests,7.0
19,170.0,H,Shared interests,5.0
25,171.0,H,Shared interests,5.0
11,171.0,H,Shared interests,4.0
15,171.0,H,Shared interests,10.0
17,171.0,H,Shared interests,5.0
19,171.0,H,Shared interests,6.0
23,171.0,H,Shared interests,4.0
17,172.0,H,Shared interests,3.0
23,172.0,H,Shared interests,1.0
15,172.0,H,Shared interests,7.0
25,172.0,H,Shared interests,6.0
11,172.0,H,Shared interests,6.0
19,172.0,H,Shared interests,6.0
23,173.0,H,Shared interests,5.0
25,173.0,H,Shared interests,6.0
17,173.0,H,Shared interests,5.0
15,173.0,H,Shared interests,8.0
11,173.0,H,Shared interests,4.0
19,173.0,H,Shared interests,7.0
6,174.0,F,Shared interests,6.0
2,174.0,F,Shared interests,6.0
6,175.0,F,Shared interests,6.0
2,175.0,F,Shared interests,7.0
6,176.0,F,Shared interests,6.0
2,176.0,F,Shared interests,5.0
2,177.0,F,Shared interests,5.0
6,177.0,F,Shared interests,2.0
6,178.0,F,Shared interests,
2,178.0,F,Shared interests,4.0
6,179.0,F,Shared interests,7.0
2,179.0,F,Shared interests,7.0
2,180.0,F,Shared interests,6.0
6,180.0,F,Shared interests,6.0
6,181.0,F,Shared interests,7.0
2,181.0,F,Shared interests,7.0
6,182.0,F,Shared interests,8.0
2,182.0,F,Shared interests,8.0
2,183.0,F,Shared interests,9.0
6,183.0,F,Shared interests,5.0
13,184.0,H,Shared interests,9.0
13,185.0,H,Shared interests,5.0
13,186.0,H,Shared interests,
13,187.0,H,Shared interests,
13,188.0,H,Shared interests,8.0
13,189.0,H,Shared interests,5.0
13,190.0,H,Shared interests,
13,191.0,H,Shared interests,7.0
13,192.0,H,Shared interests,4.0
13,193.0,H,Shared interests,8.0
26,194.0,F,Shared interests,7.0
26,195.0,F,Shared interests,6.0
26,196.0,F,Shared interests,3.0
26,197.0,F,Shared interests,2.0
26,198.0,F,Shared interests,6.0
26,199.0,F,Shared interests,3.0
26,200.0,F,Shared interests,
26,201.0,F,Shared interests,9.0
26,202.0,F,Shared interests,8.0
26,203.0,F,Shared interests,9.0
26,204.0,F,Shared interests,8.0
26,205.0,F,Shared interests,2.0
26,206.0,F,Shared interests,7.0
26,207.0,F,Shared interests,10.0
26,208.0,F,Shared interests,9.0
26,209.0,F,Shared interests,7.0
26,210.0,F,Shared interests,
26,211.0,F,Shared interests,6.0
26,212.0,F,Shared interests,6.0
26,213.0,F,Shared interests,7.0
3,214.0,H,Shared interests,5.0
11,214.0,H,Shared interests,6.0
17,214.0,H,Shared interests,6.0
37,214.0,H,Shared interests,6.0
25,214.0,H,Shared interests,5.0
37,215.0,H,Shared interests,6.0
25,215.0,H,Shared interests,6.0
17,215.0,H,Shared interests,4.0
3,215.0,H,Shared interests,9.0
11,215.0,H,Shared interests,6.0
11,216.0,H,Shared interests,5.0
37,216.0,H,Shared interests,9.0
17,216.0,H,Shared interests,9.0
3,216.0,H,Shared interests,4.0
25,216.0,H,Shared interests,5.0
25,217.0,H,Shared interests,4.0
3,217.0,H,Shared interests,5.0
37,217.0,H,Shared interests,6.0
17,217.0,H,Shared interests,7.0
11,217.0,H,Shared interests,7.0
3,218.0,H,Shared interests,6.0
37,218.0,H,Shared interests,5.0
17,218.0,H,Shared interests,6.0
11,218.0,H,Shared interests,5.0
25,218.0,H,Shared interests,5.0
11,219.0,H,Shared interests,5.0
17,219.0,H,Shared interests,5.0
3,219.0,H,Shared interests,7.0
25,219.0,H,Shared interests,6.0
37,219.0,H,Shared interests,7.0
11,220.0,H,Shared interests,2.0
3,220.0,H,Shared interests,9.0
25,220.0,H,Shared interests,10.0
37,220.0,H,Shared interests,9.0
17,220.0,H,Shared interests,8.0
3,221.0,H,Shared interests,5.0
11,221.0,H,Shared interests,3.0
37,221.0,H,Shared interests,6.0
17,221.0,H,Shared interests,3.0
25,221.0,H,Shared interests,5.0
17,222.0,H,Shared interests,2.0
37,222.0,H,Shared interests,6.0
25,222.0,H,Shared interests,4.0
3,222.0,H,Shared interests,2.0
11,222.0,H,Shared interests,7.0
25,223.0,H,Shared interests,6.0
3,223.0,H,Shared interests,5.0
37,223.0,H,Shared interests,5.0
11,223.0,H,Shared interests,8.0
17,223.0,H,Shared interests,6.0
11,224.0,H,Shared interests,5.0
17,224.0,H,Shared interests,7.0
25,224.0,H,Shared interests,9.0
37,224.0,H,Shared interests,5.0
3,224.0,H,Shared interests,8.0
11,225.0,H,Shared interests,5.0
25,225.0,H,Shared interests,8.0
37,225.0,H,Shared interests,4.0
17,225.0,H,Shared interests,3.0
3,225.0,H,Shared interests,6.0
3,226.0,H,Shared interests,6.0
37,226.0,H,Shared interests,7.0
11,226.0,H,Shared interests,7.0
17,226.0,H,Shared interests,4.0
25,226.0,H,Shared interests,5.0
3,227.0,H,Shared interests,6.0
17,227.0,H,Shared interests,4.0
11,227.0,H,Shared interests,8.0
25,227.0,H,Shared interests,3.0
37,227.0,H,Shared interests,6.0
37,228.0,H,Shared interests,6.0
25,228.0,H,Shared interests,5.0
17,228.0,H,Shared interests,5.0
3,228.0,H,Shared interests,5.0
11,228.0,H,Shared interests,4.0
3,229.0,H,Shared interests,5.0
37,229.0,H,Shared interests,3.0
11,229.0,H,Shared interests,4.0
25,229.0,H,Shared interests,4.0
17,229.0,H,Shared interests,2.0
17,230.0,H,Shared interests,3.0
11,230.0,H,Shared interests,6.0
37,230.0,H,Shared interests,7.0
25,230.0,H,Shared interests,7.0
3,230.0,H,Shared interests,5.0
17,231.0,H,Shared interests,4.0
25,231.0,H,Shared interests,8.0
3,231.0,H,Shared interests,6.0
11,231.0,H,Shared interests,7.0
37,231.0,H,Shared interests,10.0
11,232.0,H,Shared interests,6.0
37,232.0,H,Shared interests,7.0
25,232.0,H,Shared interests,5.0
3,232.0,H,Shared interests,7.0
17,232.0,H,Shared interests,6.0
11,233.0,H,Shared interests,
25,233.0,H,Shared interests,
3,233.0,H,Shared interests,
37,233.0,H,Shared interests,
17,233.0,H,Shared interests,
18,234.0,F,Shared interests,5.0
4,234.0,F,Shared interests,5.0
8,234.0,F,Shared interests,2.0
12,234.0,F,Shared interests,2.0
8,235.0,F,Shared interests,4.0
18,235.0,F,Shared interests,5.0
12,235.0,F,Shared interests,7.0
4,235.0,F,Shared interests,6.0
4,236.0,F,Shared interests,9.0
8,236.0,F,Shared interests,7.0
18,236.0,F,Shared interests,5.0
12,236.0,F,Shared interests,6.0
12,237.0,F,Shared interests,8.0
4,237.0,F,Shared interests,5.0
18,237.0,F,Shared interests,
8,237.0,F,Shared interests,2.0
8,238.0,F,Shared interests,6.0
12,238.0,F,Shared interests,7.0
18,238.0,F,Shared interests,6.0
4,238.0,F,Shared interests,8.0
18,239.0,F,Shared interests,7.0
12,239.0,F,Shared interests,6.0
4,239.0,F,Shared interests,7.0
8,239.0,F,Shared interests,6.0
12,240.0,F,Shared interests,5.0
4,240.0,F,Shared interests,5.0
8,240.0,F,Shared interests,4.0
18,240.0,F,Shared interests,3.0
12,241.0,F,Shared interests,5.0
8,241.0,F,Shared interests,4.0
4,241.0,F,Shared interests,5.0
18,241.0,F,Shared interests,5.0
4,242.0,F,Shared interests,5.0
8,242.0,F,Shared interests,
18,242.0,F,Shared interests,7.0
12,242.0,F,Shared interests,3.0
9,243.0,H,Shared interests,
3,243.0,H,Shared interests,
17,243.0,H,Shared interests,7.0
17,244.0,H,Shared interests,1.0
3,244.0,H,Shared interests,5.0
9,244.0,H,Shared interests,7.0
3,245.0,H,Shared interests,4.0
9,245.0,H,Shared interests,4.0
17,245.0,H,Shared interests,6.0
3,246.0,H,Shared interests,4.0
9,246.0,H,Shared interests,5.0
17,246.0,H,Shared interests,
3,247.0,H,Shared interests,3.0
17,247.0,H,Shared interests,5.0
9,247.0,H,Shared interests,3.0
9,248.0,H,Shared interests,3.0
17,248.0,H,Shared interests,5.0
3,248.0,H,Shared interests,4.0
3,249.0,H,Shared interests,7.0
9,249.0,H,Shared interests,9.0
17,249.0,H,Shared interests,8.0
17,250.0,H,Shared interests,8.0
9,250.0,H,Shared interests,8.0
3,250.0,H,Shared interests,7.0
17,251.0,H,Shared interests,8.0
3,251.0,H,Shared interests,
9,251.0,H,Shared interests,8.0
34,252.0,F,Shared interests,3.0
32,252.0,F,Shared interests,4.0
24,252.0,F,Shared interests,2.0
16,252.0,F,Shared interests,1.0
10,252.0,F,Shared interests,5.0
8,252.0,F,Shared interests,1.0
4,252.0,F,Shared interests,6.0
2,252.0,F,Shared interests,2.0
2,253.0,F,Shared interests,5.0
4,253.0,F,Shared interests,8.0
8,253.0,F,Shared interests,4.0
32,253.0,F,Shared interests,8.0
16,253.0,F,Shared interests,6.0
34,253.0,F,Shared interests,8.0
24,253.0,F,Shared interests,6.0
10,253.0,F,Shared interests,5.0
32,254.0,F,Shared interests,2.0
24,254.0,F,Shared interests,3.0
10,254.0,F,Shared interests,4.0
2,254.0,F,Shared interests,2.0
8,254.0,F,Shared interests,3.0
34,254.0,F,Shared interests,2.0
16,254.0,F,Shared interests,3.0
4,254.0,F,Shared interests,2.0
10,255.0,F,Shared interests,6.0
24,255.0,F,Shared interests,6.0
8,255.0,F,Shared interests,6.0
32,255.0,F,Shared interests,6.0
34,255.0,F,Shared interests,5.0
4,255.0,F,Shared interests,6.0
2,255.0,F,Shared interests,6.0
16,255.0,F,Shared interests,5.0
8,256.0,F,Shared interests,5.0
16,256.0,F,Shared interests,7.0
2,256.0,F,Shared interests,5.0
4,256.0,F,Shared interests,4.0
32,256.0,F,Shared interests,5.0
34,256.0,F,Shared interests,3.0
10,256.0,F,Shared interests,4.0
24,256.0,F,Shared interests,6.0
34,257.0,F,Shared interests,3.0
8,257.0,F,Shared interests,2.0
32,257.0,F,Shared interests,5.0
16,257.0,F,Shared interests,6.0
10,257.0,F,Shared interests,7.0
4,257.0,F,Shared interests,2.0
2,257.0,F,Shared interests,0.0
24,257.0,F,Shared interests,8.0
24,258.0,F,Shared interests,5.0
32,258.0,F,Shared interests,2.0
34,258.0,F,Shared interests,
4,258.0,F,Shared interests,
2,258.0,F,Shared interests,3.0
10,258.0,F,Shared interests,9.0
16,258.0,F,Shared interests,8.0
8,258.0,F,Shared interests,9.0
16,259.0,F,Shared interests,2.0
4,259.0,F,Shared interests,3.0
32,259.0,F,Shared interests,4.0
24,259.0,F,Shared interests,6.0
2,259.0,F,Shared interests,4.0
10,259.0,F,Shared interests,7.0
34,259.0,F,Shared interests,5.0
8,259.0,F,Shared interests,7.0
32,260.0,F,Shared interests,
34,260.0,F,Shared interests,
10,260.0,F,Shared interests,3.0
16,260.0,F,Shared interests,6.0
2,260.0,F,Shared interests,7.0
4,260.0,F,Shared interests,
24,260.0,F,Shared interests,4.0
8,260.0,F,Shared interests,6.0
2,261.0,F,Shared interests,7.0
8,261.0,F,Shared interests,8.0
24,261.0,F,Shared interests,3.0
10,261.0,F,Shared interests,6.0
34,261.0,F,Shared interests,6.0
4,261.0,F,Shared interests,6.0
32,261.0,F,Shared interests,6.0
16,261.0,F,Shared interests,7.0
2,262.0,F,Shared interests,7.0
8,262.0,F,Shared interests,6.0
4,262.0,F,Shared interests,4.0
10,262.0,F,Shared interests,7.0
24,262.0,F,Shared interests,6.0
32,262.0,F,Shared interests,6.0
34,262.0,F,Shared interests,8.0
16,262.0,F,Shared interests,6.0
24,263.0,F,Shared interests,3.0
8,263.0,F,Shared interests,3.0
4,263.0,F,Shared interests,5.0
2,263.0,F,Shared interests,5.0
32,263.0,F,Shared interests,7.0
34,263.0,F,Shared interests,5.0
10,263.0,F,Shared interests,0.0
16,263.0,F,Shared interests,3.0
4,264.0,F,Shared interests,6.0
16,264.0,F,Shared interests,6.0
34,264.0,F,Shared interests,8.0
32,264.0,F,Shared interests,6.0
2,264.0,F,Shared interests,3.0
8,264.0,F,Shared interests,6.0
10,264.0,F,Shared interests,6.0
24,264.0,F,Shared interests,5.0
4,265.0,F,Shared interests,3.0
2,265.0,F,Shared interests,9.0
32,265.0,F,Shared interests,7.0
34,265.0,F,Shared interests,1.0
16,265.0,F,Shared interests,4.0
10,265.0,F,Shared interests,4.0
8,265.0,F,Shared interests,8.0
24,265.0,F,Shared interests,2.0
24,266.0,F,Shared interests,5.0
8,266.0,F,Shared interests,1.0
2,266.0,F,Shared interests,2.0
34,266.0,F,Shared interests,
32,266.0,F,Shared interests,
4,266.0,F,Shared interests,1.0
10,266.0,F,Shared interests,
16,266.0,F,Shared interests,
10,267.0,F,Shared interests,6.0
34,267.0,F,Shared interests,5.0
16,267.0,F,Shared interests,4.0
8,267.0,F,Shared interests,6.0
32,267.0,F,Shared interests,4.0
4,267.0,F,Shared interests,4.0
24,267.0,F,Shared interests,6.0
2,267.0,F,Shared interests,5.0
34,268.0,F,Shared interests,8.0
32,268.0,F,Shared interests,
24,268.0,F,Shared interests,
2,268.0,F,Shared interests,7.0
10,268.0,F,Shared interests,7.0
4,268.0,F,Shared interests,8.0
16,268.0,F,Shared interests,5.0
8,268.0,F,Shared interests,8.0
16,269.0,F,Shared interests,8.0
8,269.0,F,Shared interests,3.0
32,269.0,F,Shared interests,6.0
4,269.0,F,Shared interests,7.0
10,269.0,F,Shared interests,7.0
2,269.0,F,Shared interests,8.0
24,269.0,F,Shared interests,4.0
34,269.0,F,Shared interests,4.0
10,270.0,F,Shared interests,7.0
8,270.0,F,Shared interests,8.0
24,270.0,F,Shared interests,6.0
2,270.0,F,Shared interests,6.0
4,270.0,F,Shared interests,4.0
34,270.0,F,Shared interests,5.0
32,270.0,F,Shared interests,6.0
16,270.0,F,Shared interests,6.0
10,271.0,F,Shared interests,5.0
24,271.0,F,Shared interests,4.0
34,271.0,F,Shared interests,6.0
2,271.0,F,Shared interests,6.0
4,271.0,F,Shared interests,6.0
8,271.0,F,Shared interests,5.0
16,271.0,F,Shared interests,6.0
32,271.0,F,Shared interests,6.0
8,272.0,F,Shared interests,6.0
32,272.0,F,Shared interests,5.0
24,272.0,F,Shared interests,5.0
34,272.0,F,Shared interests,4.0
10,272.0,F,Shared interests,7.0
4,272.0,F,Shared interests,8.0
16,272.0,F,Shared interests,6.0
2,272.0,F,Shared interests,6.0
25,273.0,H,Shared interests,3.0
37,273.0,H,Shared interests,5.0
33,273.0,H,Shared interests,6.0
33,274.0,H,Shared interests,9.0
37,274.0,H,Shared interests,4.0
25,274.0,H,Shared interests,8.0
25,275.0,H,Shared interests,6.0
33,275.0,H,Shared interests,6.0
37,275.0,H,Shared interests,8.0
25,276.0,H,Shared interests,7.0
33,276.0,H,Shared interests,7.0
37,276.0,H,Shared interests,5.0
37,277.0,H,Shared interests,7.0
25,277.0,H,Shared interests,
33,277.0,H,Shared interests,
37,278.0,H,Shared interests,2.0
33,278.0,H,Shared interests,
25,278.0,H,Shared interests,2.0
33,279.0,H,Shared interests,6.0
37,279.0,H,Shared interests,4.0
25,279.0,H,Shared interests,6.0
25,280.0,H,Shared interests,7.0
37,280.0,H,Shared interests,7.0
33,280.0,H,Shared interests,7.0
33,281.0,H,Shared interests,5.0
25,281.0,H,Shared interests,2.0
37,281.0,H,Shared interests,9.0
25,282.0,H,Shared interests,7.0
33,282.0,H,Shared interests,9.0
37,282.0,H,Shared interests,9.0
37,283.0,H,Shared interests,9.0
33,283.0,H,Shared interests,10.0
25,283.0,H,Shared interests,10.0
33,284.0,H,Shared interests,
25,284.0,H,Shared interests,
37,284.0,H,Shared interests,6.0
37,285.0,H,Shared interests,6.0
33,285.0,H,Shared interests,8.5
25,285.0,H,Shared interests,7.0
37,286.0,H,Shared interests,
33,286.0,H,Shared interests,
25,286.0,H,Shared interests,
37,287.0,H,Shared interests,6.0
33,287.0,H,Shared interests,9.0
25,287.0,H,Shared interests,10.0
37,288.0,H,Shared interests,3.0
33,288.0,H,Shared interests,5.0
25,288.0,H,Shared interests,5.0
33,289.0,H,Shared interests,8.0
37,289.0,H,Shared interests,5.0
25,289.0,H,Shared interests,7.0
33,290.0,H,Shared interests,7.0
25,290.0,H,Shared interests,4.0
37,290.0,H,Shared interests,6.0
25,291.0,H,Shared interests,6.0
33,291.0,H,Shared interests,8.0
37,291.0,H,Shared interests,6.0
37,292.0,H,Shared interests,4.0
25,292.0,H,Shared interests,4.0
33,292.0,H,Shared interests,6.0
25,293.0,H,Shared interests,3.0
33,293.0,H,Shared interests,7.0
37,293.0,H,Shared interests,5.0
12,294.0,F,Shared interests,8.0
17,294.0,F,Shared interests,8.0
17,295.0,F,Shared interests,
12,295.0,F,Shared interests,9.0
12,296.0,F,Shared interests,8.0
17,296.0,F,Shared interests,8.0
12,297.0,F,Shared interests,7.0
17,297.0,F,Shared interests,7.0
12,298.0,F,Shared interests,8.0
17,298.0,F,Shared interests,9.0
17,299.0,F,Shared interests,8.0
12,299.0,F,Shared interests,7.0
17,300.0,F,Shared interests,10.0
12,300.0,F,Shared interests,9.0
12,301.0,F,Shared interests,6.0
17,301.0,F,Shared interests,4.0
12,302.0,F,Shared interests,8.0
17,302.0,F,Shared interests,
17,303.0,F,Shared interests,5.0
12,303.0,F,Shared interests,7.0
12,304.0,F,Shared interests,5.0
17,304.0,F,Shared interests,5.0
17,305.0,F,Shared interests,7.0
12,305.0,F,Shared interests,6.0
12,306.0,F,Shared interests,6.0
17,306.0,F,Shared interests,6.0
12,307.0,F,Shared interests,8.0
17,307.0,F,Shared interests,7.0
20,308.0,H,Shared interests,6.0
24,308.0,H,Shared interests,7.0
26,308.0,H,Shared interests,7.0
5,308.0,H,Shared interests,7.0
24,309.0,H,Shared interests,5.0
5,309.0,H,Shared interests,4.0
20,309.0,H,Shared interests,
26,309.0,H,Shared interests,
26,310.0,H,Shared interests,3.0
20,310.0,H,Shared interests,5.0
5,310.0,H,Shared interests,6.0
24,310.0,H,Shared interests,4.0
20,311.0,H,Shared interests,8.0
5,311.0,H,Shared interests,6.0
24,311.0,H,Shared interests,7.0
26,311.0,H,Shared interests,7.0
20,312.0,H,Shared interests,9.0
26,312.0,H,Shared interests,2.0
24,312.0,H,Shared interests,5.0
5,312.0,H,Shared interests,2.0
20,313.0,H,Shared interests,6.0
5,313.0,H,Shared interests,4.0
26,313.0,H,Shared interests,4.0
24,313.0,H,Shared interests,4.0
26,314.0,H,Shared interests,6.0
24,314.0,H,Shared interests,5.0
20,314.0,H,Shared interests,6.0
5,314.0,H,Shared interests,5.0
26,315.0,H,Shared interests,2.0
5,315.0,H,Shared interests,4.0
20,315.0,H,Shared interests,3.0
24,315.0,H,Shared interests,5.0
26,316.0,H,Shared interests,2.0
5,316.0,H,Shared interests,5.0
20,316.0,H,Shared interests,3.0
24,316.0,H,Shared interests,3.0
26,317.0,H,Shared interests,5.0
20,317.0,H,Shared interests,9.0
24,317.0,H,Shared interests,5.0
5,317.0,H,Shared interests,6.0
5,318.0,H,Shared interests,6.0
20,318.0,H,Shared interests,5.0
24,318.0,H,Shared interests,4.0
26,318.0,H,Shared interests,4.0
5,319.0,H,Shared interests,8.0
20,319.0,H,Shared interests,10.0
24,319.0,H,Shared interests,6.0
26,319.0,H,Shared interests,5.0
5,320.0,H,Shared interests,
26,320.0,H,Shared interests,
24,320.0,H,Shared interests,
20,320.0,H,Shared interests,
24,321.0,H,Shared interests,5.0
20,321.0,H,Shared interests,6.0
26,321.0,H,Shared interests,6.0
5,321.0,H,Shared interests,6.0
2,322.0,F,Shared interests,10.0
2,323.0,F,Shared interests,6.0
2,324.0,F,Shared interests,1.0
2,325.0,F,Shared interests,5.0
2,326.0,F,Shared interests,9.0
2,327.0,F,Shared interests,2.0
2,328.0,F,Shared interests,6.0
2,329.0,F,Shared interests,
2,330.0,F,Shared interests,2.0
2,331.0,F,Shared interests,3.0
3,332.0,H,Shared interests,8.0
3,333.0,H,Shared interests,7.0
3,334.0,H,Shared interests,7.0
3,335.0,H,Shared interests,5.0
3,336.0,H,Shared interests,2.0
3,337.0,H,Shared interests,8.0
3,338.0,H,Shared interests,5.0
3,339.0,H,Shared interests,5.0
3,340.0,H,Shared interests,4.0
18,341.0,F,Shared interests,
32,341.0,F,Shared interests,6.0
18,342.0,F,Shared interests,
32,342.0,F,Shared interests,
18,343.0,F,Shared interests,
32,343.0,F,Shared interests,5.0
18,344.0,F,Shared interests,9.0
32,344.0,F,Shared interests,8.0
32,345.0,F,Shared interests,8.0
18,345.0,F,Shared interests,5.0
18,346.0,F,Shared interests,6.0
32,346.0,F,Shared interests,
18,347.0,F,Shared interests,5.0
32,347.0,F,Shared interests,5.0
32,348.0,F,Shared interests,6.0
18,348.0,F,Shared interests,3.0
32,349.0,F,Shared interests,
18,349.0,F,Shared interests,
32,350.0,F,Shared interests,6.0
18,350.0,F,Shared interests,1.0
18,351.0,F,Shared interests,6.0
32,351.0,F,Shared interests,7.0
32,352.0,F,Shared interests,7.0
18,352.0,F,Shared interests,8.0
18,353.0,F,Shared interests,
32,353.0,F,Shared interests,5.0
32,354.0,F,Shared interests,2.0
18,354.0,F,Shared interests,10.0
32,355.0,F,Shared interests,7.0
18,355.0,F,Shared interests,
32,356.0,F,Shared interests,7.0
18,356.0,F,Shared interests,
18,357.0,F,Shared interests,
32,357.0,F,Shared interests,7.0
32,358.0,F,Shared interests,10.0
18,358.0,F,Shared interests,6.0
18,359.0,F,Shared interests,3.0
32,359.0,F,Shared interests,2.0
32,360.0,F,Shared interests,4.0
18,360.0,F,Shared interests,6.0
17,361.0,H,Shared interests,9.0
33,361.0,H,Shared interests,5.0
38,361.0,H,Shared interests,6.0
37,361.0,H,Shared interests,7.0
37,362.0,H,Shared interests,7.0
33,362.0,H,Shared interests,7.0
17,362.0,H,Shared interests,8.0
38,362.0,H,Shared interests,7.0
33,363.0,H,Shared interests,5.0
38,363.0,H,Shared interests,4.0
37,363.0,H,Shared interests,6.0
17,363.0,H,Shared interests,7.0
33,364.0,H,Shared interests,8.0
17,364.0,H,Shared interests,6.0
37,364.0,H,Shared interests,8.0
38,364.0,H,Shared interests,7.0
17,365.0,H,Shared interests,4.0
37,365.0,H,Shared interests,
33,365.0,H,Shared interests,6.0
38,365.0,H,Shared interests,5.0
17,366.0,H,Shared interests,9.0
38,366.0,H,Shared interests,6.0
33,366.0,H,Shared interests,8.0
37,366.0,H,Shared interests,7.0
37,367.0,H,Shared interests,7.0
